,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR
cxj0_Relax,81.91354251639267,67.41573033707866,104.8951048951049,7.9462256669433655,37.47937455802624,80.8,739.1287128712871,36.39914150824255,68.97835266202769,0.09332387101303109,38.366336633663366,126.23762376237624,36.40020775185369,750.0,672.0,798.0,572.0,890.0,2.9925925925925925,6.596635237970801,-2.0815152550930227,9.797735052999109e-05,0.8394250497318507,24.404152793738913,4.302181332718614,-0.03052595250582943,-0.18850141817408286,0.03223110858616347,-0.8943052088327927,0.5378726066489242,878.7775812423611,207.71641552677232,576.2269808920557,0.0,58.8786862714344,35.955498552098554,0.3604767260380744,26.49635375151475,73.50364624848524,0.046875,0.203125,12.869039894923521,47.15154699949864,0.2729293249924622,0.0011066876640795087,0.006605194268462732,12.24910162879443,5.1608463788061245,19.723865877712033,3.8943800238379795,14.56301949890591,10.4,5534.461538461538,2498.894841805073,2138.6213609341385,0.38641904837026464,2499.1741035790205,4888.0,3744.0,7314.0,3042.0,11626.0,2766.6153846153848,895.7507842338857,2371.5,2059.0,3626.0,1509.0,5095.0,1.7584663572901125,0.6524910326009683,1.6961309888762695,1.116871223163352,2.1566356935210815,1.0166135555748166,3.597522825077689,37585.11111111111,22815.788061702868,36388.5,14620.600000000002,62463.2,1155.0,74187.0,2.775972361501942,-2.2036129531170103,-2.3874235921539367e-17,0.6958635007864151,1.7844594118571449,0.5331560714240382,-0.03496881190211881,-0.402503763961706,0.3231896835660227,-1.1090544803143545,1.1476880966050251,243708.4693719576,217639.43568867323,26066.467326002487,0.0,2.5663572818820226,8.349402815761229,89.30412968928668,10.695870310713316,0.0703125,0.1640625,883.492744056226,1238.1492659610956,0.7135591550590853,0.09219230696386482,2.3663927687531143,-1.7880801477771189,9.99667210905803e-06,0.9973757942835471,-1.0092062834714723,-0.2947994910729726,0.24630735170936355,-1.3234265654674005,-0.019560755268371213,1.1762748547815598,-0.6699890886285249,-0.00019825184667328604,0.2088367957684341,1.6593532013731471,-1.703552121390609,-0.003116270665968144,0.9747344029478299,5.2,-14.931746694286332,0.6676314732168852,1.8462639434100847,2.1885,3.471683660727803,10.5048
cxj0_Speaking,86.76972544978067,71.94244604316546,106.00706713780919,7.586143622591117,34.06462109464373,85.0,696.7764705882353,33.1999627762543,60.969496031759874,0.08750223149798382,10.588235294117647,48.23529411764706,33.22577886148617,694.0,648.0,742.8,566.0,834.0,4.722222222222222,5.904336208295943,-2.0307635583800083,0.0001221467968840584,0.7774712731670677,20.181162126728655,3.814773837513553,-0.03292749359635573,-0.15867283651950176,0.032982188543448816,-0.876241554731987,0.47325269057802044,541.6850516409272,278.5369700679399,252.83695279895227,0.0,0.0,10.31112877403506,1.1016466026207152,52.41826105525933,47.58173894474067,0.14035087719298245,0.17543859649122806,11.737959407115186,41.19584588588961,0.2849306563489128,0.0022038970936644198,0.020906684819313712,13.077742234945326,5.25854513584575,19.18158567774936,4.378753746799201,13.92304054190361,9.0,5368.666666666667,1974.0838223084652,2498.738526181205,0.465429999909575,2177.619686722179,4056.0,3613.2,6614.8,3128.0,11410.0,2579.3,1129.4072826044642,2050.0,1823.0,3020.4000000000005,1530.0,5356.0,1.6301944942219986,0.5202037617935048,1.6632807192333914,1.0794517032633832,2.1569717751186874,1.0062706781115436,2.49276241396257,12202.904761904761,7487.261295374659,11689.0,4911.0,17929.0,1370.0,27163.0,1.7331241665168013,-1.926407325255298,-1.1368683772161604e-17,0.5753610137314914,1.5293637560153135,0.013512767689765523,-0.022709864226136415,-0.2156631363866541,0.2143840414593152,-0.9870995678200456,1.112586328346429,107321.31855015854,91019.19236765383,16300.771054741192,0.0,1.3551277635098467,5.583735398895763,84.81105422056115,15.188945779438853,0.09448818897637797,0.18897637795275593,697.9440286924876,1296.6310403069563,0.5382749656581264,0.11778303565638337,2.453739124577481,-1.341121787222324,1.2225104332977329e-05,0.9918686364524796,-0.5508198501911283,0.6067738364725331,-0.3568262483122724,-1.8296169281237045,-0.026208024618966836,1.0420307295734124,-0.9600564551482157,0.002065317814534956,0.3957965309641309,1.4119385189852551,-1.0350678057750053,-0.04557799334941955,0.7884926708885861,9.0,62.06794171779893,0.7178612473614618,1.7062330282166158,1.053111111111111,6.460751226253157,9.478
cxj0_Stroop,86.9163787387742,69.28406466512702,100.67114093959732,8.395279983483654,31.387076274470303,85.0,697.1294117647059,34.66819560992571,70.76818631116404,0.10151370049360307,11.76470588235294,50.588235294117645,34.7651988002233,672.0,635.6,772.8000000000001,596.0,866.0,5.666666666666667,5.520805692274266,-1.8270356100074086,3.253114362621551e-05,0.7280278393353511,20.45387400812282,3.854231506494836,-0.029689462872439596,-0.1440318313823668,0.029841193546051942,-0.8125489706306128,0.40060420077075903,640.0066563591117,289.3616845425734,334.5976019397176,0.0,0.0,16.047369876820753,0.8648050161301094,46.37509062072209,53.624909379277916,0.1415929203539823,0.17699115044247787,12.257058103640082,48.035425885721835,0.2551670538489677,0.003158810421959757,0.014956091153650104,13.109503591514581,5.49551199853453,18.92744479495268,3.958745153215247,13.43193279641815,10.0,5170.6,3437.8060187017854,2153.140041892306,0.41641976596377706,3441.7793847562825,4623.0,3519.6,5873.6,3170.0,10918.0,2788.7,1274.9323158505317,2260.5,1923.8,3745.0000000000005,1526.0,5484.0,1.8730839127855654,0.7246708935032491,1.43273302114246,1.3047314426029875,2.525831751862223,1.14882202917086,3.341578554184062,16164.40909090909,9091.788681197651,17394.0,6209.4,25080.4,1290.0,29177.0,2.4179364174934066,-2.4586287777297624,-2.7000623958883807e-17,0.7568737294502197,1.7841733795502686,0.12144650447368198,-0.008964428476984757,-0.3573977855784067,0.31340340076735496,-1.1210834162296688,1.5111147432101393,1658464.395529952,1420650.7526573888,237809.30490801617,0.0,4.3379645467969885,5.973907342300553,85.660836158025,14.339163841974992,0.08823529411764706,0.17647058823529413,1215.4479741139796,983.1621194322022,1.2362640403760954,0.10536051565782678,3.6219366334182275,-1.033523596952025,2.9483880995940126e-05,0.9968631331153638,2.8693468576922863,1.8316532685771325,-0.18409397180575476,-3.504454706307353,0.025817145072717214,0.6629624966101948,-0.5783527070431072,-0.0022408254296310795,0.21848101831908126,1.9622246000221168,-0.8461726639567108,-0.052535631628050944,0.7795856101370436,9.0,-67.25553835141227,0.515590955546261,0.9527473998733765,1.5413333333333332,4.640318599916349,13.872
cxj0_Video1,84.44709476551711,67.56756756756756,107.14285714285714,9.194352548307407,39.575289575289574,83.10344827586208,718.7302904564316,36.434941066997155,76.03732073612873,0.10579395601629789,46.92946058091286,156.4315352697095,36.4392187987979,726.0,646.0,794.0,560.0,888.0,3.1962864721485413,6.761925437455123,-2.2173237862592727,2.7315357218183983e-05,0.8596763317278814,22.34602992928988,4.0672761635516075,-0.04991472640445983,-0.2397657333415981,0.08100513649043103,-0.9272914038016253,0.5754502684397352,860.9424999808933,180.38034970019342,296.56262237853514,0.0,361.444338847159,22.55518905500581,0.6082369661202764,37.82010853708904,62.179891462910966,0.078125,0.1875,12.881696950302954,52.208274723962845,0.24673669104009754,0.0013235126460382496,0.0048992591081869164,13.781854860520662,6.744604316546763,19.960079840319363,4.034758477691997,13.2154755237726,12.068965517241379,4765.4857142857145,1950.064823694073,1453.0692908741937,0.3049152548119621,1950.1511856927461,4804.0,3301.2000000000003,5990.0,3006.0,8896.0,2477.5,869.848271082884,2395.5,1619.4,3028.0,1527.0,4707.0,1.2592580282356023,0.5457179838957449,1.0920679644165552,0.8475198951959411,1.564798413201102,0.7354201038040514,2.936874436270846,45573.83098591549,24784.372762671235,47057.0,21357.0,70708.0,1159.0,86299.0,2.3401283150206718,-1.9847666412764462,-9.800589458760002e-18,0.5420042485847522,3.2421023710434653,0.5190915305655492,-0.017410268671119434,-0.2607678886788445,0.218234305731189,-0.8096875770559459,0.95738451651478,225222.59693635505,205158.9229514551,20061.69246968289,0.0,1.9815152170423864,10.226401549195815,91.09242622742607,8.907573772573931,0.0703125,0.1640625,689.4520302937141,760.407378069701,0.906687717896547,0.028724072794070743,3.0736255809346966,-1.2510506665629908,0.00011938677518405868,0.9998570583732488,1.2224829233544812,1.2947284961933616,-0.11367774487415394,-2.456835412892479,-0.016702857857022534,0.40963025356559374,-0.29628961839916035,-0.0006328470988707287,0.07654298184517422,2.699666851354905,-1.1743511720146993,-0.0007186684033235644,0.996580521818512,3.4482758620689657,-55.07299506358365,0.2548304565442755,0.6732627183186473,6.207599999999999,0.8787257122216396,21.405517241379307
cxj0_Video2,83.41088210649261,67.87330316742081,109.0909090909091,10.584004937095932,41.21760592348828,81.35593220338984,730.375,41.02203656428061,87.79099825722453,0.12019989492688624,41.79166666666666,100.79166666666666,41.0292118668528,732.0,645.5999999999999,818.0,550.0,884.0,3.129074315514994,6.630165230500851,-6.197120031634502,-0.0005371035678192839,0.851046549067236,22.243727764660942,3.96778924243444,-0.05016518853724476,-0.23782007057269236,0.07487750415292325,-0.9123134663552581,0.6017146249555854,992.5929511840953,334.77706334426705,517.0213732479624,0.0,112.59352989820503,28.20098469366083,0.6475110714305202,39.30238058238308,60.69761941761692,0.05240174672489083,0.19213973799126638,14.50348011634266,60.44586849468552,0.23994162839463254,7.395783157404523e-05,0.00970519002596441,11.464958288846272,5.145797598627787,19.76284584980237,4.008731763101226,14.617048251174584,9.661016949152543,5883.894736842105,2383.645936505102,2040.5616846642172,0.34680458708535455,2387.5352237075886,5772.0,3957.6,6917.2,3036.0,11660.0,2673.4761904761904,769.9259469058183,2855.0,1801.0,3379.0,1610.0,3887.0,1.3641349916666965,0.6004896509950466,1.2117531323014508,0.9703856991367564,1.4889974547484774,0.7933498195137157,3.505138930372666,31676.761904761905,17357.68805212086,32428.0,14257.2,49489.40000000001,1220.0,58036.0,2.891493506339119,-2.031715825522474,-5.7806866638109845e-18,0.6050260597093051,3.848538102356347,0.5674193540236383,-0.05553627719948835,-0.28930392431943136,0.29448458228964436,-0.8369867876503141,0.9484345493237201,370496.164805562,352516.42255299445,17978.053350487564,0.0,1.6889020799791856,19.608153100927037,95.14755157775387,4.852448422246126,0.0703125,0.1640625,842.746102825258,1181.0947030322607,0.7135296607982833,0.1276572474766744,2.123629748378356,-1.708106033619443,-1.582427628075539e-05,0.9966426415972112,-0.8187168652064449,0.1696151293356929,0.06969284857452095,-1.2432657613640217,0.006035185738799139,1.2512587446132515,-1.0733550444959237,0.0004474400428967803,0.22389578646244984,1.7504426641205084,-1.6668054003962085,0.004320501324016192,0.9505629353137711,3.050847457627119,26.41997279147261,0.7768238950455789,1.6634467502631414,2.3488,2.3699712052238002,5.9715254237288145
d4n6_Baseline,88.28244291355652,72.99270072992701,99.33774834437087,6.134429717390911,26.345047614443857,87.0,682.9655172413793,32.44951980934725,48.042952112885054,0.07034462341076778,8.045977011494253,48.275862068965516,32.45605257632556,682.0,634.8,728.0,604.0,822.0,12.428571428571429,4.337075400673938,-6.251363775310948,2.9105860957851554e-05,0.8330756072815573,16.88438290438751,-1.881197415718465,0.012793125705855272,-0.07358833864648331,0.173819352731472,-0.4716496311944463,0.5893153173901591,369.9044809129461,5.708714418595243,345.03681311232106,0.0,0.0,19.158953382029758,0.016545232861100143,1.6275943584461106,98.37240564155388,0.14035087719298245,0.2807017543859649,11.472637751718322,32.072794433598716,0.3577062103356935,0.0024036998378460517,0.020014010270068355,13.744633765686247,10.323468685478321,17.162471395881006,2.2293638524965758,6.839002710402685,12.0,4485.666666666667,1178.3383734369552,748.9560883137424,0.16696650553178471,1192.0622314444677,4152.0,3880.3999999999996,5241.6,3496.0,5812.0,2206.846153846154,475.93452137773454,2017.0,1743.6,2641.2000000000003,1678.0,3133.0,1.6680090082834484,0.4189629535298457,1.4902735970758694,1.3418494060443038,2.0564153477327776,1.1912712474001879,2.558375008443009,14690.111111111111,8714.011188175875,14953.0,5629.6,23497.4,648.0,29337.0,1.7374826208017675,-2.0688257180262317,8.526512829121202e-17,0.635494965093612,0.23773110747775394,-0.12238116216237323,0.01926282509537302,-0.46756719069940744,0.44418787411281796,-0.952349251682661,0.9935521801754943,57517.130773553516,37204.79541717903,20310.69785451674,0.0,1.6375018577465594,1.831783215115149,64.68656235186644,35.31343764813356,0.125,0.16666666666666666,416.60552719479864,279.4014854696457,1.491064109750622,0.08701137698962969,2.3100882975425896,-2.3942995353733054,8.68571572006355e-06,0.9963856718678945,0.05239753289521509,-0.4199641705528515,0.20118838699674202,-0.9648284449850231,0.05298913239277765,1.0237182935698588,-0.4992894090441122,0.0007097440819232949,0.3003730909798993,1.335240301389931,-2.1812683250903357,0.005784232389377302,0.9428835440591518,8.0,21.399797645275385,0.6556152025351223,1.0698670897777833,1.37575,5.244921620280978,11.006
d4n6_Breathing,90.51673443340499,73.17073170731707,108.69565217391305,10.640051518200575,35.52492046659597,88.66666666666667,672.2481203007519,38.30706982312281,80.187834565202,0.11928309227451224,46.2406015037594,175.93984962406014,38.30838126926924,668.0,588.0,762.0,552.0,820.0,5.911111111111111,4.062778465815974,-6.891309616781169,1.3668603505837812e-06,0.807164843640134,19.695876886421722,-2.562491882728327,0.019385172416938566,-0.06399220840820079,0.1910657345729128,-0.5182490057769403,0.6195627328539854,1787.3778647174481,61.162916460145574,1707.1696193573632,0.0,10.13121488646301,8.91411401347632,0.03582708816196564,3.458790426647308,96.54120957335269,0.140625,0.203125,13.543594419658348,55.0938694733106,0.24582761292922692,0.0025820594863308344,0.0030035935085011164,7.265196826828567,4.904364884747425,13.986013986013987,2.5413799463449758,9.081649101266562,6.333333333333333,9008.736842105263,2015.4841497825507,2199.624389995645,0.2441656836633283,2038.0667855156812,9736.0,7166.8,10247.2,4290.0,12234.0,4414.3,1092.6992770199859,4589.5,3900.4000000000005,5382.599999999999,2012.0,5687.0,1.614550369513509,0.2253954936041426,1.55312067209537,1.4982752348602992,1.6477395734230424,1.2956828325733785,2.2642822774578373,41281.21951219512,27894.10809936628,40139.0,10587.0,70792.0,781.0,89067.0,1.5380344449855408,-1.3974472378347516,-2.400055463011894e-17,0.5525385040770815,-0.9394320981745747,0.17054731101678844,-0.0684494236756652,-0.47330876914994857,0.4835866870600727,-0.7205319859628803,0.8283786674847021,121250.94437973957,121131.80256681984,119.07849959625155,0.0,0.06331332348454997,1017.2432721064696,99.90179164180174,0.09820835819825953,0.0703125,0.1640625,712.5812548426223,1308.2845880280045,0.5446683858874359,0.08153886702029034,1.9539872741180053,-1.430396582268576,3.352280347163388e-05,0.9999647846646204,-1.4001111931767127,0.14516616346534772,-0.10263371667279414,-1.3660458213756541,-0.019091862250862124,0.2582972402572975,-0.12286295475303752,0.0005082865137973023,0.02513429448185614,1.7134102589437488,-1.3979290584430475,-2.917409544566504e-05,0.9980098386974178,0.3333333333333333,45.75563509514535,0.38116019501033505,0.38116019501033505,1.552,0.12705339833677834,0.5173333333333333
d4n6_Counting1,87.34195700057893,72.11538461538461,101.01010101010101,7.089294304352401,28.894716394716397,86.0,691.4883720930233,40.04112764538715,56.06490096848235,0.08107858820356295,20.930232558139537,53.48837209302325,40.041155298605695,696.0,630.0,738.0,594.0,832.0,5.0588235294117645,4.005203274461727,-6.323620487327763,3.906490577075263e-05,0.8292858571328218,18.350594367378942,-2.4139523049331597,0.011574630984630675,-0.058414284782728074,0.18932885573848332,-0.4812608935105727,0.6079796939998121,346.40423289720417,67.77640392973919,228.53506157752906,0.0,0.0,50.0927673899359,0.29656895297331204,22.873365299486426,77.12663470051356,0.14035087719298245,0.17543859649122806,14.156676442204693,37.19932841600875,0.3805626887638208,0.0027023822021914334,0.0203949965210732,12.43640507382243,7.320644216691069,18.43884449907806,3.274527165147336,11.11820028238699,11.0,5182.727272727273,1833.0405778378176,1424.9974220652336,0.2749512654397048,1836.6569630717654,4934.0,4248.0,5982.0,3254.0,8196.0,2186.75,453.4139251280225,2023.5,1909.6,2691.0000000000005,1584.0,3018.0,1.7720312745682891,0.32480163928903893,1.884188990868226,1.6053008420661832,1.9827880578884107,0.8975062911060416,2.1303470072477215,14671.96,8242.162451589995,14665.0,6707.000000000001,22966.600000000002,337.0,28842.0,1.4164692001653842,-1.4529143675106824,4.5474735088646414e-17,0.6684050091229429,-0.668117726082563,0.21595393782716724,-0.12496050246465629,-0.4430012742716364,0.5205320146935948,-1.0843487944219066,1.1774500992265413,140296.4712953377,103369.97204581159,36923.287280071,0.0,3.211969455099916,2.7995874598523236,73.68135328989463,26.318646710105376,0.08108108108108109,0.16216216216216217,648.0777113896141,822.0982423044097,0.788321490109258,0.09531017980432521,1.5374147243923686,-3.639157015953285,-0.00011930400824756665,0.9965886529789195,3.637979542453011,-1.8174125132286707,0.058218641084734825,-0.422464520671318,0.018820960318775375,0.7870051817936077,-0.5520223262656583,0.0006829800389865928,0.2752091987149142,0.8782895730119742,-3.158806357937436,-0.0013524078620142138,0.9124807347758919,10.0,20.729704568957132,0.5857726844423803,1.3016679679041325,1.0410000000000001,5.857726844423802,8.328000000000001
d4n6_Counting2,90.1003897894398,74.81296758104739,109.0909090909091,8.202624846663518,34.277941509861705,89.0,671.370786516854,32.60886883113674,60.10671820635938,0.08952834918272166,10.112359550561797,50.56179775280899,32.615528928299284,672.0,612.0,722.8,550.0,802.0,5.235294117647059,3.5095522743362966,-5.7208573285380675,5.856104598308534e-05,0.8020963247458901,18.367559244982985,-2.5981570986541196,0.014749283214185074,-0.06141524584115607,0.19168784849600212,-0.42362651066627693,0.6150826434949931,485.7096976122311,184.11302380403012,243.07642808792653,0.0,0.0,58.520245720274445,0.7574285390495867,43.0986820925989,56.90131790740109,0.1391304347826087,0.17391304347826086,11.528976138659717,41.00060392495144,0.2811903980673712,0.003639860438767961,0.014925650216675706,11.0868551456817,5.487470276202671,16.492578339747112,3.8120332266150427,11.00510806354444,8.0,6296.5,3634.00030325833,2683.214257192295,0.42614377149087507,3635.058734050937,5063.0,4230.8,8916.400000000001,3638.0,10934.0,2531.7272727272725,596.5613724290067,2304.0,2027.0,3068.0,1688.0,3510.0,1.8603356584737456,0.34724553599353375,1.900955452335754,1.484617541137165,2.17099488399778,1.4672679448294272,2.3726030459667857,14217.952380952382,8537.532499979641,13153.0,5755.0,23843.0,483.0,28332.0,1.5960993953520295,-1.2677702182254826,1.8947806286936006e-18,0.6046164437169715,0.03795411104081392,0.3223939887198338,-0.03693759286459334,-0.34132847432742264,0.3348475552332255,-1.0523468487867165,1.1562320826265586,378793.4544030581,367625.67314074567,11166.105197972867,0.0,1.6760643396011015,32.92335748435235,97.05217857500908,2.9478214249909223,0.0916030534351145,0.183206106870229,1284.8131286339676,1524.7645117612522,0.8426305299759913,0.1335313926245223,2.8370765231743578,-1.526252820624505,4.797704893004872e-05,0.9916962711077587,-0.27832854570250865,0.4943015179190191,-0.2034345935070978,-1.8588509615422013,-0.03774944194317626,1.2959180208200984,-0.851348738602768,0.0079973449702595,0.46502815944121245,1.5412028953880446,-1.0799783946612385,-0.011982753173790661,0.8157981719842431,9.0,240.2142822359482,0.9583840542487404,2.070374377050244,1.121,8.625456488238664,8.968
d4n6_Counting3,86.65528136652063,73.89162561576354,98.36065573770492,6.5105679693331115,24.469030121941373,85.0,696.3058823529411,40.751855403415206,52.14685677277468,0.07489073135008023,24.705882352941178,55.294117647058826,40.764713966393835,700.0,637.6,746.0,610.0,812.0,9.444444444444445,3.9941599633487073,-6.63860090664568,2.154298951887544e-05,0.8177622958201429,18.54566237989945,-2.3243619263447326,0.012340912333112838,-0.05454276085164107,0.1741919049700148,-0.4804039903909209,0.5721107255135225,369.92663319445586,5.311872481003716,324.26581746421306,0.0,0.0,40.34894324923906,0.016381228593698286,1.6117208910247136,98.38827910897528,0.10619469026548672,0.3893805309734513,14.40795665084427,33.6664930200277,0.4279613157887633,0.0054454770949217135,0.025533302005164762,12.671103840764358,6.329113924050633,18.963337547408344,3.4489407068955895,12.63422362335771,10.0,5184.6,2099.2273710952695,1751.7262457359027,0.3378710499818506,2099.237956973911,4368.0,4150.0,6223.2,3164.0,9480.0,2584.3,876.0453241699313,2215.5,1948.0,3146.2000000000003,1772.0,4659.0,1.9957645425471988,0.3582398486532136,2.003807192246543,1.7325543321960861,2.142171476995557,1.476392272542994,2.904719515762732,13495.90909090909,8487.078263235293,12634.5,5177.8,22433.8,1292.0,28152.0,2.017424083964822,-1.5027884740638777,3.031649005909761e-17,0.6597742266981201,-0.1584743004516378,0.4118702766759316,-0.07150836380889602,-0.5016819190990425,0.4598218810132359,-0.9473810848191918,1.1302173320031115,153700.23959924266,147641.0786986978,6058.207311885169,0.0,0.9535886596966925,24.370423641503848,96.05840243690655,3.941597563093449,0.08759124087591241,0.17518248175182483,742.188954676937,1049.2129913580786,0.7073768250965551,0.10536051565782678,2.4333112465732283,-1.5283840538339242,0.00013984539630556962,0.9915711798721785,-0.8123838031319317,0.359627616327607,-0.12252559244722201,-1.5920810220895136,-0.0333824968178195,1.6675322586351802,-0.9637291879333099,-0.0030454058032400176,0.5392498660315614,1.5041940083875183,-1.0816677890654491,0.009975196525148718,0.7941851804857308,5.0,-91.38563621683102,1.7481309361027382,2.218205998234934,2.1668000000000003,8.74065468051369,10.834000000000001
d4n6_Math,89.88887811746676,77.51937984496124,100.67114093959732,6.259412341570673,23.151761094636086,89.0,670.7640449438202,37.45183546021267,47.10066257600951,0.0702194205712896,15.730337078651685,46.06741573033708,37.4523940247058,670.0,621.2,712.0,596.0,774.0,5.235294117647059,3.803935411943129,-6.027397647458004,0.00010453228849424562,0.8497484757487238,18.354370721672932,-2.5243457559296094,0.013729776226710698,-0.060728060402837424,0.19677061084257666,-0.4424283115312504,0.6332035837715261,513.6412304491034,25.139908084316875,446.4626759675524,0.0,0.0,42.03864639723422,0.056309092422641774,5.330740105010082,94.66925989498992,0.07017543859649122,0.3157894736842105,13.24122341089959,30.521203128195353,0.4338368758034773,0.0008627027418790512,0.019901154317294913,11.581127108529012,7.01426233341127,16.207455429497568,2.993125638401929,9.193193096086297,9.0,5580.888888888889,2598.86676024378,1587.2800246154457,0.2844134789666921,2634.5679911514903,5064.0,4198.4,6930.0,3702.0,8554.0,2316.8333333333335,499.67036356204096,2230.0,1899.6000000000001,2797.6000000000004,1595.0,3288.0,2.0131049919410096,0.29078257968299387,1.9635375043331509,1.8217730979745714,2.301107847410452,1.5076283704514366,2.4780860449768674,14034.391304347826,8448.994649424943,13801.0,5834.400000000001,22278.0,147.0,27949.0,1.7119179846242314,-1.2375509581537611,-2.0842586915629606e-17,0.6898406381762261,-0.511990578787,0.4870248684746682,-0.12658492387275014,-0.4867154915154347,0.4782637027865907,-1.0503632991293514,1.2805850238131098,193101.74451737024,170728.08997370297,22369.414649613536,0.0,4.239894053720625,7.632210884724806,88.41548227500375,11.58451772499624,0.1475409836065574,0.19672131147540986,918.838154784345,594.994898875192,1.5442790459571374,0.11778303565638337,2.9182336494546712,-1.6357188397476239,-0.00020610630912156012,0.9734868836781987,-0.14748712334516778,0.6059750016795246,-0.1497786803194746,-1.7840680063970697,-0.012105542131171446,2.4051165418773546,-1.3007448373932249,0.0009270746157559832,0.8432620283220992,0.563431061744432,-0.5318184437520961,0.014512130581202563,0.3393752883515655,8.0,27.716866899254,2.3130930001667993,3.7058613792705795,1.5245,18.504744001334394,12.196
d4n6_Reading,91.30890863086935,73.52941176470588,105.63380281690141,7.471355188755496,32.104391052195524,90.0,661.5333333333333,35.744764241571374,54.25540423671074,0.08201461892075593,17.77777777777778,47.77777777777778,35.7764595255005,663.0,606.0,716.4,568.0,816.0,8.181818181818182,3.603468832995351,-5.68114040082212,0.0001992220187724497,0.7358778223015904,15.911775795009618,-1.9540267616899392,0.01233067748104064,-0.07155085180736492,0.17570580960020596,-0.543615933487106,0.5781632170036755,539.5555509834653,91.3925970178688,424.9913554926709,0.0,0.0,23.171598472925716,0.21504577878277548,17.698574205015294,82.30142579498472,0.14035087719298245,0.3508771929824561,12.637682593564769,35.49204868002287,0.35607081201480606,0.0011246946705019134,0.017305747097592566,13.631092978061195,8.305647840531561,19.18158567774936,3.116432562564982,10.8759378372178,12.0,4647.166666666667,1656.293142896695,1110.7137219924052,0.23900879862118246,1656.3652429889426,4604.0,3664.0,5366.8,3128.0,7224.0,2127.4615384615386,463.9145503852747,1917.0,1717.1999999999998,2676.4,1616.0,2851.0,1.467441836302289,0.41596417701557187,1.5341305619662176,1.1249276259182885,1.7432436025086016,0.8040699308201632,2.2848123953516923,15460.925925925925,8683.299897252435,16048.0,6745.6,23933.800000000003,740.0,29424.0,1.6532420450539056,-1.3238721193853986,-2.7474319116057207e-17,0.5681097116874934,-0.07346737251410751,0.4606757536559734,-0.09623116178279326,-0.3804661602194902,0.36814788173566637,-0.8238392352050468,1.0051845370885197,135775.5719939095,19370.59205683603,116393.76029861745,0.0,11.21963845604596,0.16642294232215918,14.267804265821285,85.73219573417872,0.08,0.2,585.5880564875162,555.1281588311591,1.0548700280679175,0.08701137698962969,2.452021407084527,-2.7521957079672097,-0.0001421115331264294,0.9881563187730831,-0.13246929778013738,0.02409393862789451,0.04551567805396478,-0.8909327923106191,-0.020026041187079128,1.183660586771381,-1.1076150785788557,0.0083915473362791,0.44618878398430933,1.2829385906216868,-2.046758736375322,0.006959807016478514,0.8118211209056326,13.0,252.10091021405293,0.9870016889991183,2.059914429781182,1.045090909090909,12.831021956988538,11.495999999999999
