,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR
9j3o_Video1,3.4334603830541393,-1.2324354767741352,-4.8394029535155894e-05,0.9963975014030589,1.9400488816941905,1.581373663564396,-0.28685754700136024,-2.7859149203016487,0.012195111774346575,1.2570788417329197,-0.8710509179518177,-0.0004019463973736143,0.23780151172639347,2.737329833419141,-1.1421466944652972,0.009736283875261495,0.9398720481793283,8.275862068965518,-34.959515915605834,0.4930094463326344,1.6075364845013014,1.391304347826087,4.08007817654594,11.03448275862069
9j3o_Video2,2.0942524406738174,-1.8000639187608134,0.0002190462005055066,0.9886831313928519,-0.7990721625856279,-0.50537633238346,0.25000798082146947,-1.1634322641806671,-0.02452003544828182,1.367368707487454,-0.7561756360883941,-0.0003593370674892574,0.27046146931335424,0.9831895191812094,-1.741872611651141,0.0012641416445008655,0.9427321247082615,5.593220338983051,-21.213379583864153,0.6811150752494458,2.123544343575848,1.3985454545454545,3.809626692073172,7.822372881355933
9t6n_Baseline,1.9412255638182552,-1.3824254704838908,-0.0001264148260054147,0.998679296281444,-0.95743003932078,0.6316084432688179,-0.4148735153830063,-1.4042171569211377,-0.02606004942141894,0.4203016531998054,-0.4750160214225038,-0.008568352516342515,0.1466054414269788,1.733618888133463,-1.349205131038732,0.0041166043872285325,0.9333536558313049,9.0,-257.03440654313505,0.25575332245640303,0.8953176746223093,1.53525,2.301779902107627,12.282
9t6n_Breathing,2.0613343823832815,-1.1541424033993104,-4.892635577896524e-05,0.9977142745909481,-1.0277076321709078,0.6925806165488856,-0.500155652661627,-1.7860312352375296,-0.01686592098905341,0.33498219421067205,-0.33596177614295164,-0.0007083399790449847,0.11663062095413122,1.9314077378008867,-1.0829857634510516,-0.0005592231317643888,0.991220833161811,7.666666666666667,-63.79303679578279,0.29221463944003806,0.5092620986430427,2.722272727272727,2.1429073558936125,19.96333333333333
9t6n_Counting1,1.4969725280701698,-1.5997620999399922,-5.076434904079292e-05,0.9994542968129421,-1.2775314011646868,-0.15646268297460394,0.05530676504237738,-0.9357469639556544,0.029592555252333806,0.2640029279726021,-0.31187649963219854,7.6074923286964e-05,0.10839438410668331,1.4132552324160783,-1.488473162099017,0.001570676880234195,0.9631443376823667,9.0,2.257478652476898,0.13311323246733142,0.5490287788759094,1.09725,1.1980190922059828,8.778
9t6n_Counting2,2.0699115453424843,-1.8439940495715708,7.050551372567497e-05,0.9977120926772921,-0.8066116062378135,0.5650273052472922,-0.2670115626581666,-1.1225153062849649,-0.0008470833464324363,0.38644690431543594,-0.42483692759425906,0.004367408731005641,0.16405381188386922,1.7110963395862573,-1.6359097794562476,0.004669569956159664,0.9487058039184983,11.0,131.12702149181894,0.2612211851435222,0.3892719259797601,1.3402,2.8734330365787444,13.402000000000001
9t6n_Counting3,1.4971929450006765,-2.0505058346942846,-0.00010001847190043426,0.9992251537036054,-0.2935111474719738,-0.6498355489805319,0.08395818912648799,-0.7301578564997826,0.02137035346883492,0.295459078428543,-0.2693083610141416,-0.005304533579512372,0.12262166761336402,1.3681342793351716,-2.0099872649435335,0.008791146991030896,0.9405811971154661,7.0,-159.17753718687163,0.11725584591619156,0.22294077035578336,1.2576666666666667,0.820790921413341,7.546
9t6n_Math,1.2512606369491788,-2.286453283958897,3.734504897414202e-05,0.9984627037195792,-0.5692279109883698,-0.9097424504738325,0.37636143354347795,-0.5472495964503915,0.03785975719610703,0.2971557860208304,-0.5064209463301952,0.0020639269120640486,0.14482644307155013,1.1043625136124409,-2.1283871861367336,-0.0035351579883304415,0.9646616612772623,10.0,61.98209804898491,0.19711519883347528,0.7797969769007083,1.4813333333333334,1.9711519883347528,13.332
9t6n_Reading,1.7177450429768213,-1.6055727643001854,-5.8176537394236526e-05,0.9991600584220158,-0.7598359746619971,0.025199270531680022,-0.09310059619557101,-1.0698643382416417,0.016789207757438963,0.3984528384028067,-0.35985610739391444,-0.002642430614789788,0.15185822625219617,1.5778989318489907,-1.600231970574206,0.00387476193211719,0.9337625754058,7.0,-79.31342803945202,0.21193364412869214,0.7583089457967211,1.2468,1.483535508900845,6.234
9t6n_Relax,2.513040134943627,-1.0877839905605315,5.686976669170993e-05,0.9993668787147636,0.01623307854835332,1.1063704689471001,-0.31511556964497617,-2.3102382060694473,-0.020985033462927745,0.14298129831353595,-0.19441809640068422,0.0006430995396372443,0.05692929690453361,2.450567308865523,-0.9984485196003531,-0.003991244420063887,0.9975161505004596,6.4,48.22794077081835,0.13255923320819546,0.3373993947142202,2.8811999999999998,0.8483790925324509,17.2872
9t6n_Speaking,1.6957893767066543,-1.748375624618097,1.2928989851532909e-05,0.9991187779592274,-0.6946710195202739,-0.31131468145575136,0.05680362439478333,-0.9699227973834689,0.02112470474265366,0.3830617714665905,-0.3411199183113826,-0.003317559100836783,0.14386785780402472,1.4587995987400308,-1.7747268254244144,0.005085495759036978,0.9392268879476576,8.0,-99.56083933490874,0.18620104169515592,0.7241816897779731,1.0206666666666668,1.4896083335612473,6.1240000000000006
9t6n_Stroop,1.1339099962113581,-2.3028604914472997,-5.06694494185164e-06,0.9990077653854916,-0.1319513828975145,-0.9825676125903725,0.1783124873030303,-0.49239196226720594,0.0424909662137604,0.26827797826232586,-0.2131352078538983,-0.0037548713010944292,0.09413988550369849,1.011298512511627,-2.2564271576246098,0.0033593928464570734,0.9610448453203098,10.0,-112.63472889753248,0.15707816770243743,0.2768365952351354,1.3182222222222224,1.5707816770243743,11.864
9t6n_Video1,3.445100850460437,-0.8200259471415671,7.631648004716508e-05,0.9990814821856983,2.416286585617356,1.8213815555351613,-0.49851860198457043,-4.201209562294111,-0.015499807306380675,0.32992427293436144,-0.2781410561512893,-0.0005000169025137797,0.09842153377794323,3.30697895385637,-0.7374580468247612,-0.0002513480540958766,0.9932991001510554,5.517241379310345,-43.57049105160248,0.26481808567207343,0.5524281548029923,2.6568,1.4610653002597156,13.742068965517243
9t6n_Video2,2.859862201696793,-0.9695137263453646,7.01561394464187e-05,0.9989509449999712,1.3146941345395513,1.528593533058345,-0.44252643263315816,-2.9497903165097017,-0.022761792173648442,0.43310487518799323,-0.2438581227798844,0.0016684281183311303,0.10781224826138615,2.83535484245357,-0.9128128632864559,-0.0025889984946893337,0.9800622831858452,5.084745762711865,98.42840025325397,0.22617063737550094,0.6769629979678776,2.501555555555556,1.15002019004492,11.447796610169494
9txq_Baseline,1.192211794539954,-2.390255732166695,1.3825151884672474e-05,0.99878638309488,-0.560659545781633,-0.6468473146966752,-0.05046096619630109,-0.4987800169228126,0.054624807353714784,0.4317747756478267,-0.36416040519447834,-5.478973589553817e-05,0.18113585802229662,1.1068464653032961,-2.208383287332756,0.002663218639108072,0.9742767269760887,6.0,-1.5530159272982935,0.4437091902627539,0.7080630404149769,2.784333333333333,2.6622551415765234,16.706
9txq_Breathing,2.424487169246017,-1.3312891133001439,1.7978175988254307e-05,0.9997960462912383,-0.7502384914743088,0.529843657596148,-0.14623038716398018,-1.8211575119366334,-0.018757711980262208,0.3816471016891756,-0.3436729916065216,0.0002703549340993896,0.06015390553642931,2.0817017192582576,-1.2857520505101738,0.00032366453049538296,0.9939941827401179,0.6666666666666666,24.420883263116995,0.3954421753376878,0.7253200932956971,51.16,0.26362811689179183,34.10666666666666
9txq_Counting1,0.9488010597658345,-2.7795267467684392,-0.00015683976937024607,0.9815486463847972,1.7821370065914577,-1.497783252089754,0.17271651959391116,-0.3413534555366085,0.010878134732236876,0.38956273001734265,-0.5159570770473402,-0.009706535416874764,0.15292171583036043,1.013016961600916,-2.6726636650260347,0.013756209067498715,0.8996909677225644,4.0,-291.1490039300428,0.31860491695957965,0.8611350813844034,1.234,1.2744196678383186,3.702
9txq_Counting2,1.980982111934012,-1.6904373593436537,-0.00010938225215468265,0.9992024434295761,-1.1137806244033293,0.4851699467539645,-0.5013767141592805,-1.1718754918568342,0.052419806996647535,0.3599454778078209,-0.30685544904701423,0.000829783794858442,0.1368410010320379,1.434357917995974,-1.550555055409815,-0.016693207554694407,0.9500623598457041,6.0,24.96208438970558,0.3107851686146463,0.5216995432865612,2.1632,1.8647110116878776,10.815999999999999
9txq_Counting3,1.766817013765824,-1.395651282710787,-9.408705496352922e-05,0.9991364465736405,-1.2652990438438403,0.3512243579725032,-0.3561592722327722,-1.265944463099778,-0.0548319180072713,0.323345153145646,-0.22568947791738364,0.007963590019229813,0.12300129521109052,1.5599859555841433,-1.270926523427202,-0.003765484924780079,0.967287761441161,7.0,239.0180763572925,0.2511321764972876,0.4032693264330642,2.0892,1.5067930589837255,10.446
9txq_Math,2.6309763863362585,-1.470663923047732,-0.00011210272205989895,0.9978711585606271,0.2765363387793096,0.9593528653854771,-0.17820397299893737,-1.788971868490492,-0.03727258924176738,0.8545823255401794,-0.580801106869601,0.020465640563275978,0.3031761162317873,1.7844249014977167,-1.1209960755838326,-0.00638187913320459,0.8395358494812069,3.0,614.2192984835959,0.9793726903566218,1.349971538273648,2.874,1.9587453807132436,5.748
9txq_Reading,2.068124353342968,-1.5604706608801007,9.973709448656034e-05,0.999362115968577,-0.9368466054204987,0.40067259600240296,-0.2437122892122292,-1.325320882467955,-0.05511611038073881,0.40003547117929533,-0.24326678637151133,-0.0002577210779617952,0.13021038993881184,1.958952976305806,-1.3317018225694186,0.009305084214450622,0.9722301741701125,6.0,-7.785948176131946,0.33331431190845534,0.6433022575508067,1.8493333333333333,1.9998858714507322,11.096
9txq_Relax,1.702192784532559,-1.748271531335991,4.8395880816296995e-05,0.9997577242115859,-1.2608535997071466,-0.20330143175204504,0.17838878459185376,-0.9736432550793643,-0.022744798462737904,0.18691315665441174,-0.1832518843134859,3.629266560918694e-05,0.04548159298079611,1.6518076502393244,-1.6641129617475132,0.0012749747656895002,0.9952764128742647,1.2,2.696856255298437,0.22829198012202176,0.37016504096789765,2.5546666666666664,0.2739503761464261,3.0656
9txq_Speaking,1.8206551865797653,-1.503068807937896,-5.8380385995800075e-05,0.9988198465517478,-1.3741725745100635,0.04041953908392038,-0.019056221349555903,-1.2112919760989354,-0.05417941719444502,0.48487986724477083,-0.35666765074730167,0.005939513238678412,0.16976937490212746,1.3456187018567984,-1.3369374050672986,-0.009004286588050915,0.9739723839237476,7.0,178.33075367711442,0.37540841100306155,0.6995446976648287,2.0585714285714287,2.627858877021431,14.41
9txq_Stroop,1.7126659376940085,-2.7257729086167672,-0.00016679059837679234,0.9956094556745728,1.0735252825320591,-1.136422752899674,0.23041060983115516,-0.6283230463843467,0.04074156388248398,0.8417425351672319,-0.8047267960068976,-0.005530072854879605,0.4033291837182386,0.8354167544363282,-2.562684522367834,-0.014658565504663207,0.826865131498602,8.0,-165.8288466829389,0.9665348872137505,1.59773509088421,2.039,7.732279097710004,12.234
9txq_Video1,1.7484249594912096,-1.9096606793631241,4.3143644992262294e-05,0.9992837527960771,-1.2240988335169998,-0.36193613583865364,0.38112658883998013,-0.9155683930583485,-0.018052211228899925,0.570996585394481,-0.4830919021770925,-0.0007832890294257435,0.14486447588605086,1.2026868929176544,-1.8003819399237022,0.002313923645133902,0.9778996186674064,2.0689655172413794,-68.14151258601191,0.5258346392842621,1.0518166942071392,3.563333333333333,1.0879337364501975,7.372413793103449
9txq_Video2,1.841833852114558,-1.5222012829145062,-4.560435625142233e-05,0.9991803062762039,-1.2250849709063287,0.1692017522559129,-0.06045491743752662,-1.209980488643435,-0.029137872401346018,0.08051061887077601,-0.02602769243130211,0.0008173962016197624,0.011698336502307657,1.778189054729348,-1.448616007603425,0.0007072571087875091,0.9951598558618084,3.050847457627119,48.225712801338126,0.004128033175651342,0.009317283114810525,1.5044,0.010494999599113581,3.824745762711865
a1k9_Baseline,2.225150434827744,-2.322062688829598,0.0002985536919117294,0.9728520555997424,0.29275687461889444,0.27295601183261153,-0.08534916589310794,-0.9582645832655358,-0.021276758946559515,1.1286933678026938,-1.3459411816469458,-0.01684739880365265,0.38881594879733355,1.543517881978567,-1.561406456041366,0.02271676489083611,0.7309228670065299,6.0,-505.3717524489956,0.7815517302067331,2.4746345494496396,2.951333333333334,4.689310381240398,17.708000000000002
a1k9_Breathing,1.532772782843551,-2.3581885980562522,3.3842577746044195e-05,0.9977773059438452,-1.2726570785485944,-0.4331023719513499,0.37503978352344297,-0.6499788795972239,0.016746029692634567,0.42805943201503677,-0.39029783144713376,0.0013954536563358822,0.13354560714614863,1.2813686354001665,-2.0535185923003305,0.00022041727856325855,0.9869708871766556,6.0,125.72603167045733,0.2834646609401221,0.6994629700136832,3.104,1.7007879656407328,17.589333333333332
a1k9_Counting1,2.285580387907621,-1.892025721255093,-0.000148302052711612,0.9978177791212902,-0.2995591705021874,0.7209304841186978,-0.37548256305362454,-1.2080070382930417,0.0519872438620856,0.43748142383005495,-0.4494693033685555,0.002319820201996405,0.1678157451086648,1.8213359834313743,-1.6743148105887946,-0.01747556392606918,0.9474181417947546,5.0,69.70390503714273,0.43900036185563857,0.8448441093215812,3.5604999999999998,2.195001809278193,14.241999999999999
a1k9_Counting2,2.470567610087155,-2.2338526991456304,1.4626801264391058e-05,0.986097950397201,-0.32992062240549336,0.24498223775378883,-0.09664034719233025,-1.1059671083201053,-0.028615415243215092,1.1498770431101109,-1.261781427878641,-0.0037909371676517352,0.3720858616769154,1.529891210980101,-1.400460111726727,-0.025096488562339436,0.864649647452188,5.0,-113.57148921544677,0.9813490845836415,2.411658470988752,1.7726666666666666,4.906745422918207,5.318
a1k9_Counting3,1.7402723080514138,-1.6838441529352925,-4.250386416188121e-05,0.9977875824337625,-1.0330295454727747,0.23338367271898033,-0.21256706735868341,-1.033511506998884,-0.04983181571194549,0.5367374924651626,-0.5346659912238696,0.007402070588437545,0.19724818428328544,1.536723597756847,-1.4426523028397704,0.0015857643334700696,0.930867980763181,10.0,222.27724589198544,0.3900615103240786,1.071403483689032,1.33475,3.900615103240786,10.678
a1k9_Math,2.674482252201179,-1.5321676008938274,-0.00013431956399193344,0.9946952524227604,0.08233845219821889,0.6705778557990956,-0.01903259894995725,-1.74555463164797,-0.053815298368461856,0.29616763168428206,-0.2262576450440335,-0.0007162460503838008,0.10771454509051755,2.4191394824141175,-1.327400176739774,0.010633999799946257,0.9652070078583057,7.0,-21.609208583145396,0.204500653742153,0.4573019770814993,1.9463333333333335,1.2270039224529181,11.678
a1k9_Reading,3.1727069986412118,-1.6583600655410073,0.0008388438004901824,0.9674676040674783,0.32405124963589405,0.7584448798600814,-0.20052908585378254,-1.9131593099512914,-0.04800520306882195,0.7805727291910785,-1.3335179821725027,-0.013506653769155302,0.38369681655613624,2.5428424590099223,-1.1512933456708745,-0.03321104843714584,0.8886906209501677,7.0,-405.52333340527207,0.7502419374717982,1.5787589804823166,2.4603333333333333,5.251693562302588,14.762
a1k9_Relax,1.6408432378718796,-1.6454504485835446,-1.3748907596836944e-05,0.9993984964587028,-1.2995387606083175,0.0802722336828095,-0.11965907440897872,-0.9972000307176487,-0.022949359978851232,0.038482921068629855,-0.048687088836256144,0.00017865861349741606,0.011519900033573215,1.6114052111276165,-1.5639877037456817,0.0011070831512965864,0.9968283239562669,4.0,13.393983611896937,0.026642757711199894,0.08717000990488599,2.7057777777777776,0.09591392776031962,9.740799999999998
a1k9_Speaking,2.1847532661338946,-1.1619998368294955,1.439206887104471e-05,0.9939115434510353,-0.9604957876025271,0.574370372760589,-0.266227560281311,-1.8801665859910714,-0.04936850943823841,0.9752105186404122,-1.0011361088858954,-0.00221909001638675,0.35827695000039034,1.227560768328459,-1.0860690779499043,0.005105025535224013,0.9042685538935044,5.0,-66.64871368586041,1.048287771015272,1.8445403846511303,3.8815,4.193151084061088,15.526
a1k9_Stroop,3.178835698670034,-1.1779390397442764,-0.0001578694412361377,0.981861515233404,2.33035735320565,1.6293079348822896,-0.2315375726301483,-2.698641942761436,0.023175692689637845,1.7034585979026513,-1.0472389429324838,-0.006410682875068877,0.5734552080842367,1.477114439309538,-0.7985696582078523,0.049442280968627954,0.655725301760402,6.0,-192.34099993545897,1.2804503340849964,2.466530248699321,2.280666666666667,7.682702004509979,13.684000000000001
a1k9_Video1,1.7163878262191947,-1.8703697303457831,9.051660916324097e-06,0.9980568539414304,-1.2623684984225005,-0.14471525376632968,0.1777302620749331,-0.9176730131864778,-0.019584353273853376,0.30650306233957453,-0.22769395691124247,0.0006602554818285688,0.061183328315582805,1.5426278496835975,-1.7278581675615734,0.0009607677803521266,0.9909202574218164,5.517241379310345,57.47250759136202,0.13815766653925596,0.534197019250817,3.533333333333333,0.7622491946993433,18.27586206896552
a1k9_Video2,1.4564850338982025,-2.1411237317857514,-8.468786020744967e-05,0.9965650184640641,-0.8451547965406987,-0.5387345675874,0.177062688720343,-0.680243281729196,-0.028410691420551717,0.14979137487271757,-0.14191223270855896,-8.673878595752828e-05,0.039587569871225255,1.355080547036822,-1.9465762337830401,0.004000366575916907,0.986921235160873,4.067796610169491,-5.1395274936923405,0.10299924294817416,0.29170360758127656,5.096285714285714,0.3666074749002809,18.139322033898306
b2l8_Baseline,2.668782669090375,-2.5042343639383136,-0.0015993998184354193,0.7082764894429666,2.8360386636456774,0.40022107618454295,0.03969063379274019,-1.0657080293768042,-0.01224470057847448,1.9456882933371156,-0.9794154460728175,0.02251240878327191,0.431623387729798,0.7557459638396685,-1.5248187964192532,-0.020290266758084076,0.49081833212029546,3.0,675.8622147366237,1.6618967700051719,2.6189837732597416,1.728,4.985690310015515,5.184
b2l8_Breathing,1.6621240357778266,-3.102624158678078,0.0006476101097756429,0.7524313232225197,4.18761177671421,-1.6326652614420762,0.03377564471829439,-0.5357155590788673,0.006916079123014461,1.2632383918663657,-0.7600767722095414,-0.0025158837447617145,0.2829487870430548,1.0815800695408242,-2.560582305126475,0.0023936847692923543,0.6757879211427175,4.333333333333333,-226.4204282896912,0.8684398793428909,2.023315164075907,2.694307692307692,3.7632394771525273,11.675333333333333
b2l8_Counting1,1.622832256192718,-2.2162704578222647,0.00027951950757454445,0.7003392554398776,2.3584483502804776,-0.6413067669791988,-0.03074347779549233,-0.732235657640509,0.02444370398834002,0.8136222095432317,-0.5886756512564391,0.0002555247428703675,0.31599963374658,0.8020336175268652,-1.8299873463878757,0.0006550076365418894,0.5529931558627909,6.0,7.844836539967446,0.7339339870685958,1.4022978607996708,1.9032,4.403603922411575,9.516
b2l8_Counting2,1.1910580689142365,-3.205215009649839,-0.0005606034122564475,0.9468241498292279,1.0855163252518434,-1.2789457665683948,0.2317726854039986,-0.3716000534529995,0.01701532824728638,0.38531145723569415,-0.4224716816028223,0.006093920608045586,0.16785619510354302,0.9804843887070257,-2.782743805348955,-0.021391801009778926,0.9243078797237947,8.0,183.0263047883108,0.2720988284305651,0.6803928173195568,1.8236,1.9046917990139556,9.118
b2l8_Counting3,1.9405923871798831,-1.1657559388885055,0.0003113897057265755,0.9773516631788997,-1.2106364179736069,0.5048509162040479,-0.28462192371158124,-1.664664379947443,-0.04744341077681455,0.3659459383005469,-0.5349237434315397,0.0037001379101148095,0.17752387450750462,1.5749767705304598,-0.9509583630790592,-0.04060471758062225,0.9348489339854766,10.0,111.11809573815691,0.39433869601890936,0.8139054135884252,1.3845,3.943386960189094,11.076
b2l8_Math,1.9278093942075527,-1.5161494147504018,0.0018531191641428147,0.7962451539412252,-0.6328557848348297,0.05891764304629073,0.0020792926799280556,-1.2715167617730612,0.02463290360549959,1.4171472093519777,-0.722519493723411,-0.013215350034216892,0.42640999189322387,0.7547779924127307,-0.9417303624089493,0.016656306379847198,0.6222916715933959,9.0,-396.66176480404044,0.8514902519440732,1.6457965450409886,1.7554285714285716,7.663412267496659,12.288
b2l8_Reading,2.214702136428876,-1.6064397768575747,-0.00020872829420559355,0.9269662193255945,-0.6858651680243164,0.3213236121625265,-0.07233281044279463,-1.3786400015325502,-0.025637554239970405,0.9013438595218588,-0.9713152957616318,0.00925295820182273,0.3398247693108152,1.326972935442827,-1.2468825378077941,-0.013205691689533464,0.8389088165950148,11.0,277.73866691022687,0.6503105361001499,1.304083858099912,1.6685714285714286,6.503105361001499,11.68
b2l8_Relax,2.854664197930678,-0.9242170912103118,0.0006093598647322684,0.8046698064146777,1.0061697337484414,1.1787688831738488,-0.13268022591265122,-3.0887377274016243,-0.01093060488781012,1.0308381531473887,-0.7770006671017413,-0.005660630425962231,0.17741397497574615,1.9036197541449786,-0.8587611578990376,0.006058456825788246,0.7788391343706877,2.4,-424.8183208480432,0.628600542194279,1.80783882024913,5.994666666666667,1.5086413012662696,14.387200000000002
b2l8_Speaking,1.9733549773265526,-1.7914417149860984,0.0004604736493451128,0.9234799874424817,-0.739812000406193,0.010995355833376137,0.04981933332028482,-1.1015457331481566,-0.026992609758640585,1.190811311949286,-0.7481203862402924,-0.003394575178446761,0.34383382198698864,1.0190038254741034,-1.4295689481721285,0.0034737870045043868,0.8175626833557369,7.0,-101.92580568530462,0.6976629879418611,1.9389316981895783,1.2844000000000002,4.883640915593028,6.422000000000001
b2l8_Stroop,2.664995818670283,-1.212552162667146,-0.0006018500597969326,0.8255500168223455,1.0334975449722563,1.022268278495447,-0.06429295794469472,-2.1978401430651218,-0.027602550285558008,1.1727509069479969,-1.1582278990081456,0.013523924044245593,0.34619744100783806,0.9090639235319475,-0.8979495234852326,-0.0931961177034209,0.5458612669872757,8.0,405.9773077614547,0.6383458622592455,2.3309788059561427,1.5056666666666665,5.106766898073964,9.033999999999999
b2l8_Video1,2.199067590027621,-1.2489906250844132,0.0004345214737885172,0.8360551592847201,-0.8041843007981386,0.44337258092040904,-0.14650556135819326,-1.7606758176259303,-0.013603036838153587,1.6496296889714552,-0.6673910056865237,-0.0038105427335677453,0.22436850183459334,1.8721438935845442,-1.1785905508548666,0.005342480128145399,0.8018226105045869,1.7241379310344829,-331.6805772060904,1.0170463128740415,2.298965269201771,1.7584,1.7535281256448993,3.0317241379310347
b2l8_Video2,1.5403065784906178,-1.5271090458112297,-0.0003728319594061697,0.858581046528436,-1.1188034949358754,-0.02930457266458571,0.04203434164813355,-1.0086421678370567,-0.024989703503861573,0.14216608951108456,-0.08175324280654184,0.0014015657641009264,0.02590317213882178,1.3982724315353858,-1.4278685949223575,0.00039603879783622317,0.8518602126901018,19.322033898305087,82.70956127902535,0.03234777162493827,0.09354301899865636,0.5480555555555555,0.6085767204013811,10.03220338983051
b9w0_Baseline,3.1082945335029106,-1.1454666742233042,0.0001239282828485102,0.9775809659134724,1.3127899836251258,1.3995351702652556,-0.33664819411181146,-2.713561732915995,-0.02221077233334622,2.484362044810093,-0.9009948774484602,0.030007978878475994,0.7328145353634107,1.1979518193184306,-0.6406570415080514,-0.010380649256754486,0.4512669556642367,8.0,900.5252305952278,1.8850307494225604,3.385356922258553,1.22425,15.080245995380483,9.794
b9w0_Breathing,2.53118036496599,-1.9648821861079053,3.114447393503118e-05,0.9995590872929802,-0.8015069004286097,-0.28619055163031726,0.26437064797500043,-1.2882097373887968,-0.018529544663173397,0.8311642994451067,-0.2688798918835768,0.002982682285357177,0.10222819237561123,1.7026513869145168,-1.8106084309969126,-0.0011409894253099184,0.9839996898991383,3.0,268.5665053881178,0.3104011585331519,0.7893468476520313,3.616666666666667,0.9312034755994558,10.850000000000001
b9w0_Counting1,2.414783474442916,-1.5284756794428245,0.0001419214302988621,0.9962852567644389,-0.5941174644467089,0.4797361556611019,-0.07696157441731544,-1.5798638518888162,-0.04685612998775436,0.8079769364676497,-0.5124788914305657,-0.004260732546604961,0.26418680872566674,1.6068885987000647,-1.2241977813452383,-0.004502245465649321,0.9436689054677656,9.0,-127.78000273385379,0.6115642131328846,1.1575025864247417,1.337,5.504077918195961,10.696
b9w0_Counting2,2.1666609996840767,-1.462096296863914,-0.0002910842066952076,0.9894396104451673,-0.8768173935083086,0.3216025898771882,-0.021096589937408275,-1.481886661180526,0.00042666660320736863,1.181822958228265,-1.0234877511124578,0.017209684922687363,0.5107236471284191,1.0982952015880818,-1.2912907013664303,0.027432411256452998,0.7530431724160112,8.0,516.5795285575044,1.272030047908071,2.1955647194860632,1.2990000000000002,8.904210335356497,7.7940000000000005
b9w0_Counting3,3.123473358804197,-1.3363741857375715,0.0001734889117791378,0.9845547667627658,0.7297263681542971,1.1381807375181767,-0.2420511108325191,-2.3372745389273515,-0.03008386033492217,2.5873706437916932,-1.0711263456675875,0.022284825848729845,0.7042998970767421,0.7436903866957617,-1.0916227544896533,-0.015368523040133066,0.5708994531547834,7.0,668.7794898865498,1.5743694455902848,3.5348009340754354,1.374,11.020586119131993,9.618
b9w0_Math,4.366453039216624,-0.7888463026948989,-9.734402816523774e-05,0.9804455138324335,8.225672596390845,2.923417686931211,-0.3132729603530024,-5.535239278297577,0.0036808141658291973,2.4730418502266445,-1.734420734231254,-0.005028411382503081,0.5919418839133666,0.7442898374905781,-0.4812818149447061,-0.0928389935677972,0.30842621362517514,5.0,-150.96433296484878,1.6519094020395233,3.6004597838486423,1.8767999999999998,8.259547010197617,9.383999999999999
b9w0_Reading,2.5701352286356576,-1.7848162571343062,0.0002551782127182378,0.9997212229174405,-0.858760705545611,-0.10710250973101448,0.22611150266104135,-1.4399998982316848,-0.056898926297759646,0.43441554371819746,-0.25297962897894316,-0.010540949485463148,0.08165797354263743,2.1357199540424783,-1.5573837741624983,0.019364210610319847,0.9973115718734015,5.0,-316.4454659037536,0.16494801272507817,0.22972114919679643,0.35533333333333333,0.8247400636253909,1.066
b9w0_Relax,2.25963469597975,-2.1328335485542005,-1.946736162688391e-05,0.9991521140953771,-0.7931556137442359,-0.3476799898863907,0.3675908646207964,-1.0594519659124384,-0.02113758680278771,0.66459562688901,-0.40766990549755977,0.00013150326782110426,0.11569034896083834,1.6023008735015567,-1.8825046468712296,-0.011993626716306147,0.9894475833823441,4.0,9.878201233667667,0.4187508623529884,1.0172915036509218,1.1888571428571428,1.5075031044707583,3.3287999999999998
b9w0_Speaking,2.820598635026949,-1.3335653476528686,0.00023114337314549023,0.994656450962338,0.30510090420861236,0.9045452070625639,-0.0751058996450503,-2.1150809294732515,-0.04522264684903217,1.1384477744053716,-0.7495144385414476,-0.001680854943089281,0.2982678961896208,2.4201581365343436,-1.0564154072906697,-0.06053475835061757,0.8769273307050593,7.0,-50.58387294561419,0.6316196014644205,1.6292381127268647,1.4533333333333334,4.421337210250944,8.72
b9w0_Stroop,4.278330352285639,-1.615733876635789,0.00021344352895899304,0.9735772238518419,5.385901304446778,1.9099989522697303,-0.15779529189435887,-2.6479177135245773,0.0006359624189029913,3.4277578373830866,-1.626385453916499,0.002821133321490123,0.8025826451591455,0.9378300442710205,-0.8504404085817298,0.005843601040209613,0.39066097600370975,10.0,84.73559013373296,1.6354078722427687,4.519065405102838,1.3727999999999998,16.354078722427687,13.727999999999998
b9w0_Video1,3.806183975403982,-1.4515443524666134,0.00016299212847308348,0.9938269478684917,0.1044150549972338,0.6185934933627414,-0.23468111502163558,-2.6221616783091215,0.015342210786021033,2.2472193178024003,-1.0927346150280763,-0.00014386545888631297,0.39375703547042323,1.5726827271111614,-1.3660293303935864,-0.0009100226733118229,0.9014039435418829,5.517241379310345,-12.552967511132806,1.1353543465667841,3.3399539328304764,1.3095,6.26402398105812,7.224827586206898
b9w0_Video2,2.3673732756011523,-2.428279318220688,-3.4288260121684287e-06,0.9980667788407368,0.0244067049724368,-0.6063176499383466,0.3737534906740993,-0.9749180243959067,-0.024453416303093986,1.2758236031602088,-0.5481704119341327,0.007885173747873822,0.2277166085727525,1.1366023223518276,-2.11679611951719,-0.0015787843442520294,0.9405028141718498,1.5254237288135595,465.4076921142223,1.208742732979826,1.8239940150943417,3.6906666666666665,1.8438448469183786,5.629830508474576
